customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0171,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),125.97,4662.56,No
CUST-0172,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.9,492.71,No
CUST-0173,Female,0,No,Yes,25,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,80.08,2003.43,Yes
CUST-0174,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),123.23,4436.94,No
CUST-0175,Male,1,No,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,127.2,8773.03,No
CUST-0176,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,101.56,4055.35,No
CUST-0177,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,129.55,5310.86,Yes
CUST-0178,Female,0,Yes,Yes,40,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.38,1931.99,No
CUST-0179,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.46,1353.02,Yes
CUST-0180,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.55,375.76,No
CUST-0181,Female,0,No,Yes,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,110.98, ,No
CUST-0182,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,84.34,1348.52,Yes
CUST-0183,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.05,1515.93,No
CUST-0184,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,132.31,6872.88,No
CUST-0185,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,123.49,3706.82,No
CUST-0186,Female,0,No,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),117.69,7172.29,No
CUST-0187,Male,0,No,No,7,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,115.92,813.85,Yes
CUST-0188,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.13,2870.74,No
CUST-0189,Female,0,No,Yes,65,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.08,5730.39,No
CUST-0190,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),93.49,4109.68,No
CUST-0191,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,116.5,1975.21,Yes
CUST-0192,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),118.72,5223.43,Yes
CUST-0193,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,115.59,2082.3,Yes
CUST-0194,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.07,6776.36,Yes
CUST-0195,Female,1,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,109.63,5374.75,Yes
CUST-0196,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,90.02,2155.53,No
CUST-0197,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,124.6,4611.4,Yes
CUST-0198,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),88.45,3089.63,No
CUST-0199,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,112.42,7537.02,No
CUST-0200,Female,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,106.43,5860.25,No
CUST-0201,Female,0,No,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,120.51,4579.91,No
CUST-0202,Male,1,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.89,4455.61,No
CUST-0203,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.47,286.64,Yes
CUST-0204,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.47,2484.44,No
CUST-0205,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,109.9,6364.17,No
CUST-0206,Female,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.91,4557.03,No
CUST-0207,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,400.72,No
CUST-0208,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),103.08,3600.04,No
CUST-0209,Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.48,787.24,No
CUST-0210,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.35,3442.67,No
CUST-0211,Female,0,Yes,No,18,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,99.19,1789.71,Yes
CUST-0212,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.28,604.3,Yes
CUST-0213,Female,0,No,Yes,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,92.1,5243.23,No
CUST-0214,Female,0,Yes,Yes,65,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.85,5970.49,No
CUST-0215,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.91,4168.13,No
CUST-0216,Female,0,Yes,No,17,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.05,1370.89,No
CUST-0217,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.77, ,Yes
CUST-0218,Female,1,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,102.81,6377.23,Yes
CUST-0219,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.68,56.13,Yes
CUST-0220,Female,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.07,900.49,No
CUST-0221,Female,1,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.86,1267.0,No
CUST-0222,Female,0,Yes,No,10,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,78.01,781.34,Yes
CUST-0223,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,112.12,2347.31,No
CUST-0224,Male,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,112.58,6296.45,Yes
CUST-0225,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.84,56.63,No
CUST-0226,Male,0,No,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.04,617.83,No
CUST-0227,Female,0,No,No,44,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,82.81,3638.9,No
CUST-0228,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,107.01,3741.47,Yes
CUST-0229,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),94.77,6726.29,Yes
CUST-0230,Female,0,No,Yes,63,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,89.61,5642.31,No
CUST-0231,Male,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.32,2347.13,No
CUST-0232,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.58,1983.65,Yes
CUST-0233,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.93,4796.9,Yes
CUST-0234,Male,1,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,110.87,3317.3,Yes
CUST-0235,Male,1,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),95.47,2671.01,No
CUST-0236,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),106.78,6194.8,No
CUST-0237,Male,1,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.02,696.37,Yes
CUST-0238,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.17,2462.45,No
CUST-0239,Female,1,Yes,No,66,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),84.7,5594.75,No
CUST-0240,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.97,950.91,Yes
CUST-0241,Male,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,97.23,967.87,No
CUST-0242,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.77,751.25,No
CUST-0243,Male,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,71.33,3714.3,No
CUST-0244,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),103.37,1344.78,No
CUST-0245,Female,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),87.24,5494.02,Yes
CUST-0246,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.55,243.92,Yes
CUST-0247,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.21,2467.71,Yes
CUST-0248,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.29,3584.94,Yes
CUST-0249,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),109.13,980.61,Yes
CUST-0250,Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,120.68,3014.75,No
CUST-0251,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.4,569.06,Yes
CUST-0252,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,108.14,4657.83,Yes
CUST-0253,Male,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,105.16,6421.17,Yes
CUST-0254,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),129.81,9343.12,No
CUST-0255,Female,1,Yes,No,8,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.34,483.4,Yes
CUST-0256,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.3,2054.33,No
CUST-0257,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),110.81,2551.77,No
CUST-0258,Male,1,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.38,313.62,No
CUST-0259,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),104.13,6141.29,No
CUST-0260,Female,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),101.95,1527.65,Yes
CUST-0261,Female,0,No,Yes,28,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),91.98,2575.45,No
CUST-0262,Male,0,Yes,Yes,31,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,85.63,2652.63,No
CUST-0263,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,110.18,3755.55,No
CUST-0264,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,134.95,5667.21,Yes
CUST-0265,Female,0,No,No,52,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.67,3882.04,No
CUST-0266,Male,1,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.76,867.77,No
CUST-0267,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,139.48,970.62,Yes
CUST-0268,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,80.92,3321.87,Yes
CUST-0269,Female,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.44,1815.74,No
CUST-0270,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.02,512.01,Yes
CUST-0271,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,102.2,6943.02,Yes
CUST-0272,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.18,1415.61,No
CUST-0273,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),110.21,4854.51,No
CUST-0274,Male,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.15,2010.58,Yes
CUST-0275,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),76.63,379.37,No
CUST-0276,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.56,1420.94,No
CUST-0277,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,88.93,1244.51,No
CUST-0278,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,112.68,1459.11,Yes
CUST-0279,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.29,3389.19,Yes
CUST-0280,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.97,5637.89,No
CUST-0281,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,116.37,468.31,Yes
CUST-0282,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),105.45,5388.81,No
CUST-0283,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),119.37,1791.4,No
CUST-0284,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),74.17,2741.17,No
CUST-0285,Male,1,No,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),97.52,5076.77,No
CUST-0286,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,121.96,6347.03,No
CUST-0287,Female,1,No,Yes,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,142.93,6435.83,No
CUST-0288,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),104.79,1472.3,Yes
CUST-0289,Female,1,Yes,Yes,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,87.48,5082.99,No
CUST-0290,Male,1,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,111.91,5471.19,No
CUST-0291,Female,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),47.06,375.9,No
CUST-0292,Female,1,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,76.98,1918.8,No
CUST-0293,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),102.06,206.76,Yes
CUST-0294,Male,0,No,Yes,46,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.98,5060.92,Yes
CUST-0295,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,88.62,356.4,No
CUST-0296,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,95.48,5821.87,Yes
CUST-0297,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.87,181.07,Yes
CUST-0298,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.81,270.72,No
CUST-0299,Female,1,No,Yes,62,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.95,6752.8,Yes
CUST-0300,Male,0,No,No,24,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,89.99,2154.34,Yes
CUST-0301,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),82.34,3548.08,Yes
CUST-0302,Female,1,No,No,24,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,99.64,2395.46,Yes
CUST-0303,Female,1,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.47,603.93,No
CUST-0304,Male,1,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.48,585.49,No
CUST-0305,Male,0,No,Yes,42,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,108.72,4564.07,Yes
CUST-0306,Female,1,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,83.59,2260.41,No
CUST-0307,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,103.15,1846.76,Yes
CUST-0308,Male,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,109.44,4480.63,No
CUST-0309,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.3,840.51,Yes
CUST-0310,Male,0,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,83.02,831.0,Yes
CUST-0311,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.84,5447.1,No
CUST-0312,Female,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.36,883.8,No
CUST-0313,Male,0,No,No,69,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,97.11,6697.85,No
CUST-0314,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),107.8,1717.17,No
